,ids,retweet,favorite,inreplyto,friends,screen_name,followers,listed,text,location
147,255191061,41464,0,,165,KrushBrothers,39,1,"RT @AOC: Why should I be “spirited and warm” for this embarrassment of a #SOTU?

Tonight was an unsettling night for our country. The presi…","Wellman, IA"
148,1036245311721635846,15,0,,429,Dog2Purple,486,2,"RT @the_amish_txtr: @spicykezzinnugg What's the difference???
#SOTU #SOTU2019 #MAGA #SOTU19 #Trump2020 #Trump https://t.co/XtiIm5uoUk",Arizona
149,776239624398045184,5623,0,,488,HRHlaw1,362,1,RT @RVAwonk: Remember when Trump funneled money from a children's cancer charity into his own business? He forgot to mention that as he spo…,
150,1007367073620742145,1221,0,,58,cybrdg,13,1,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,"Siesta Key, FL"
151,1036663610561327110,528,0,,2793,TrishPorter16,2537,2,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
152,21795148,337,0,,4216,annier100,2381,1,"RT @LadyRedWave: LET US NOT LOSE this in the excitement of the success of #SOTU&gt;

#Warren SHOULD be held accountable for THIS LIE!

Can you…",
153,977704909792595969,38899,0,,234,crfishe65,273,2,"RT @RealCandaceO: They won’t applaud 5 million people lifted off of food stamps. 
They won’t applaud historically low black unemployment.…","Montrose, CO"
154,726945834533789697,520,0,,514,McBee1986,509,2,"RT @JessieJaneDuff: ""We will not avert our eyes from a regime that chants Death to America and threatens genocide against the Jewish People…",United States
155,1935731940,47,0,,1359,shawn4229,648,9,"RT @magaxxoo: #SOTU #FactsMatter

46.8M viewers across the 12 top networks

97% APPROVAL - GOP viewers

82% APPROVAL - IND viewers

#AMERIC…",Philadelphia
156,3818362641,56691,0,,341,Random_Flower7,140,4,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,Somewhere in Neverland
157,3439166177,1,0,,5001,carnmcgrath,4155,14,"RT @spdustin: Holy hell, that took longer than I expected.

My pop-up video fact check of the #SOTU is in the can and rendering for upload…","Marietta, GA"
158,796708067912126464,528,0,,167,andrefisher5931,759,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
159,3130752258,24,0,,5280,jeffreywbruce,5408,5,RT @JonLionFineArt: Hello friends!! Since I can’t keep up with DMs about prints for this I wanted to let you know that I am offering a limi…,"Kansas City, Missouri USA"
160,82265417,528,0,,631,leighms18,916,16,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Texas, Oklahoma"
161,3235365962,0,0,TheJimCornette,90,JimViciousSCL,456,14,@TheJimCornette's recap/rant on the #sotu was tremendous. https://t.co/tMWEMITl40,"Parts, Unknown"
162,745660922,832,0,,13866,linckerney,12619,15,"RT @V_actually: Watch and observe, America.

The first thing these women celebrate is themselves ...Do you really think these newly elected…","New Jersey, USA"
163,4218646876,4654,0,,468,PGregoey,251,0,"RT @IlhanMN: 2019 mood.
#SOTU
@RashidaTlaib https://t.co/LJwKz4RGXS",
164,215485074,38726,0,,2028,ginshreve,1781,1,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…",Virginia
165,831973723779506176,106,0,,4874,tubbs_renee,3833,0,RT @mikebwonder: The female Democrat leaders were so empowered that they did as they were told and all wore white to the #SOTU address?,
166,776239624398045184,683,0,,488,HRHlaw1,362,1,"RT @SaysHummingbird: I. LOVE. THIS. ❤

Speaker Nancy Pelosi jokes that ""it will take days to fact-check"" Trump’s State of the Union speech.…",
167,161838877,1437,0,,1195,Shgladd,252,6,"RT @ProudResister: Donald Trump called for unity in his #SOTU⁠⁠. I am sorry, but I don’t unify with people who mock disabled reporters, gra…","Fort Worth, TX"
168,864957094465818624,528,0,,448,abba2960,86,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
169,711137026456870912,5738,0,,255,wethepeople_Act,260,2,"RT @GOPChairwoman: The results are in and the American people overwhelmingly support @realDonaldTrump’s #SOTU Address.

*76% approve of wha…",United States
170,825766277205602305,404,0,,741,Connolly241,456,0,"RT @SaysHummingbird: I. LOVE. THIS. ❤

Speaker Nancy Pelosi jokes that ""it will take days to fact-check"" Trump’s State of the Union speech…",Somewhere in the World
171,718577210,356,0,,1624,Dendycain,1614,5,"RT @JeffreyGuterman: @DonaldJTrumpJr I think one of the most absurd moments of the #SOTU is when your disgusting father, a man who has prob…","Los Angeles, CA"
172,2585885783,528,0,,13307,ProTrumpPatriot,12096,6,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
173,2324969833,38726,0,,352,nawazlalani6,316,0,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…",
174,311984941,105,0,,218,joygirl_1,76,1,"RT @SpecNews1SoCal: 'The wall does not solve the problems.' Speaking after Tuesday's #SOTU, Rep. @tedlieu criticized the president over his…",
175,41000604,528,0,,146,funlovinleah,301,5,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
176,52475068,528,0,,344,Fidellenin,467,70,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Florida, USA"
177,798224226780123136,528,0,,166,kenYoda60,116,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Arkansas, USA"
178,885701274,27910,0,,1729,KPkski,834,2,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K","FL, USA 🇺🇸"
179,1026684533364547594,5267,0,,5104,ChristinePolon1,4395,1,"RT @Jim_Jordan: .@POTUS: “An economic miracle is taking place in the US, and the only thing that can stop it are foolish wars, politics, or…",
180,814843665759793152,56691,0,,508,CarmillaLovers,886,5,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,"Toronto, Ontario"
181,70499700,851,0,,619,payne59,862,2,"RT @BrentBozell: Speaker Pelosi invited the president of the largest abortion provider in the country to be her #SOTU guest, no doubt as a…",Virginia
182,1055881816803041280,0,0,,71,Bro17615356,34,0,#SOTU #MAGA #AmericaFirst https://t.co/5Zg23w3AWc,United States
183,247077085,1973,0,,5014,JABaloney,3139,73,RT @PelosiPress: .@realDonaldTrump’s relationship with facts is rarely more tenuous than when he’s fearmongering about America’s southern b…,
184,808185742753079296,528,0,,240,yilindeng2012,677,4,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
185,26599879,1688,0,,1891,2bblack,1441,3,"RT @johncardillo: Stacey Abrams after #SOTU: “My dad had to hitch-hike home from work. One night, he didn’t come home, so my mom and us hop…","Salinas, CA"
186,872945128926625792,6059,0,,4446,JoanneW2017,3937,1,"RT @Lrihendry: Democrats have taken women back 50 years. 

They were told what to wear, where to sit, and even when to clap. 

The same wom…",
187,113623863,27910,0,,493,ajohouse,393,5,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K",
188,739939225852747777,364,0,,3776,DonnaM5050,3779,51,RT @WayneDupreeShow: Ok everybody. Why do you think Pelosi was stone-faced at the #SOTU https://t.co/e3HbSANOPa,
189,166751745,3,0,,484625,RyanAFournier,628919,2201,"RT @realDerekUtley: Liberal activist claim @realDonaldTrump #SOTU address was anti-immigrant. 

It was in fact the opposite. He loves immig…","Washington, DC & Raleigh, NC"
190,539338697,3102,0,,382,bigfatgit,1012,14,RT @TulsiGabbard: The root cause of mass immigration on our southern border is our history of US military intervention in Latin America tha…,"Everywhere, always."
191,1853002753,402,0,,8934,susieqfarmgirl,8275,8,"RT @RealMAGASteve: The best moment from the #SOTU was a 10-yr-old girl named Grace Eline.

From age-4 instead of b-day gifts, Grace asked f…","Indiana, USA"
192,885701274,17866,0,,1729,KPkski,834,2,RT @realDonaldTrump: Looking forward to tonight! #SOTU https://t.co/lGKkZeaxUZ,"FL, USA 🇺🇸"
193,333186917,590,0,,2461,ByronFisherKY,1105,12,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,"Louisville, KY"
194,824005884778979328,15832,0,,2719,Mer57maid,3109,5,"RT @FLOTUS: .@POTUS and I are honored to welcome our inspiring guests to join us at #SOTU.  Each of them have a story - however painful, jo…",
195,803726940301627393,528,0,,708,CHTrumpSupport,464,4,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Winterthur, Schweiz"
196,1040932003821088769,3,0,,13942,cgr888,14010,2,RT @LeoDube: #SOTU. -What an odd sign. https://t.co/TDHU4wyNxZ,Home Made in the USA🇺🇸🇺🇸
197,2922345639,0,0,DonnaWR8,10197,DonnaWR8,101175,355,@10thAmendment @gatewaypundit #SOTU #SOTU2019 #MAGA https://t.co/NJzgI557rp,
198,1975125751,0,0,ClubProGuy,283,DitkaMoose,80,4,@ClubProGuy @attproam This news rattled my day.  I'm sure it would have been mentioned in the #SOTU had you come ou… https://t.co/sQj6dL85Ba,"Grand Rapids, MI"
199,32433378,528,0,,229,snohoCoachChris,120,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",Washington State
200,1560934753,10523,0,,377,RayTrainer1,163,17,RT @EricTrump: It was so refreshing to hear my father talk about 2 years of incredible achievements. Other politicians only talk about what…,"Dallas, TX"
201,3284862317,17083,0,,392,suziew411_susan,373,34,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
202,759412633241923584,5552,0,,137,3rdmindsEyE,9,0,RT @claycane: Fun fact: Trump cared SO MUCH about HIV/AIDS that he fired ALL members of the HIV/AIDS advisory council. #SOTU #StateOfTheUni…,United States
203,45778845,41,0,,1749,ToneCapone42,1285,3,"RT @Telford_Russian: #SOTU Message Foments End of #SES - #Serco ""Death Grip""

Serco + SES + TREASON + Field McConnell

@POTUS
@realDonaldTr…","Kearns, Utah"
204,1024496265755865090,599,0,,98,JosephEllingt20,57,0,"RT @grantstern: I would like to thank Nancy Pelosi's iconic ""fuck you clap"" for telling Trump everything without having to say anything.

#…",
205,713789589261930496,70,0,,2838,bsmithmd3631,3091,54,"RT @GeoWashPundit: Democrats dress in all white at #StateOfTheUnion address... 

... showing their love of Virginia’s racist Governor Ralph…","Florida, USA"
206,705465675884707840,528,0,,5251,TrevorRosenfels,4548,4,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Morristown, TN"
207,3848820318,5315,0,,3525,armour_brad,1989,125,"RT @FrankLuntz: These numbers are especially good for Trump when you look at party breakdown of #SOTU viewers:

• 43% Republican (97% appro…",U.S.A. 
208,968182044152025088,2,0,,3889,Sparks25915,2881,3,"RT @HeatherSBrooks1: SPEAKS FOR ITSELF!
#MAGA 
#SOTU 
#QAnon https://t.co/P7GmL1GtZQ","The Swamp, FL"
209,826217720802848768,11307,0,,56,SaminaKaramat,54,0,"RT @GabbyGiffords: This is the state of America's gun violence crisis:

Since President Trump took office, over 75,000 people in America ha…",United States
210,826128207116111875,4,0,,127,RobertEONeill4,181,0,RT @tan123: Because CAGW is the most massive scientific fraud in human history. #SOTU https://t.co/rvsyomMKDE,
211,77068843,20,0,,1170,fringephile,1164,73,"RT @MiaFarrow: And while tearing children from their mothers arms he cannot credibly state: 
""Let us work together to build a culture that…","Oklahoma, USA"
212,710939872161193984,5,0,,577,KCC457,472,1,"RT @BlazeTV: .@chuckwoolery says President @realDonaldTrump NAILED IT during his #SOTU address – and the media can't stand it!

""This is no…",
213,797113658987974656,46,0,,713,AlanSte75898462,1275,1,RT @Blessttt: @KamalaHarris Politicians 👏should👏NOT 👏tell 👏women 👏their 👏tax 👏dollars👏are 👏going 👏to 👏fund 👏abortions. #Infanticide #SOTU #…,
214,846801893791879168,1450,0,,986,Colonelhum2,694,0,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…","New Jersey, USA"
215,2734990326,9949,0,,1019,azfrancher,826,1,RT @ARmastrangelo: Kamala Harris shakes her head in disgust after Trump mentions that he wants to put drug cartels out of business. That's…,
216,906317652192317440,85,0,,1339,legalHSKpanda,339,1,"RT @David_J_Bier: Give them all green cards! If not tonight, tomorrow morning! #CatoSOTU #SOTU",
217,1041819336652943360,313,0,,4504,BballCoach80,3892,0,RT @jjauthor: It is not voter suppression to require an ID; it is voter suppression when you allow someone illegal to vote or to vote twice…,
218,153537164,27910,0,,17110,Lonestar357,18940,143,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K",Where else would I be?
219,753757124203802624,30,0,,439,rgarner0451,94,1,"RT @GSarafan: This shot of Nancy Pelosi ""applauding"" Trump from the #SOTU just about says it all. Pelosi might be the best troll in all of…",
220,2209613792,528,0,,1879,poisonsky23,1626,6,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
221,1024191646634786818,3,26,,158,realDerekUtley,4553,18,"Liberal activist claim @realDonaldTrump #SOTU address was anti-immigrant. 

It was in fact the opposite. He loves i… https://t.co/cTF8O7GkqD","Milwaukee, D.C., New York"
222,1068980393003630594,341,0,,2231,Scrambl20523254,1789,0,"RT @DonnaWR8: Why isn’t TARGETING people wearing #MAGA hats a HATE CRIME?!

#RulesForRadicals tactics to scare people from showing support…","Saint-Cyr-au-Mont-d'Or, France"
223,781214193924046848,38899,0,,10374,JanetKenny6,10475,5,"RT @RealCandaceO: They won’t applaud 5 million people lifted off of food stamps. 
They won’t applaud historically low black unemployment.…",
224,247077085,975,0,,5014,JABaloney,3139,73,"RT @RepEscobar: El Paso is a safe border community. 

Here are the facts for @POTUS, courtesy of @elpasotimes.

#SOTU",
225,1543604396,448,0,,2659,Samara_Mitchell,2014,13,RT @amyklobuchar: Missing from #SOTU? Any mention of climate change. Science is clear: climate change is happening. Rejoin international cl…,"Maryland, USA"
226,1024496265755865090,105,0,,98,JosephEllingt20,57,0,"RT @SpecNews1SoCal: 'The wall does not solve the problems.' Speaking after Tuesday's #SOTU, Rep. @tedlieu criticized the president over his…",
227,3308250884,386,0,,151,Jim9723,56,0,"RT @USALoyalty1776: “House Democratic women are wearing suffragette white for #SOTU⁠ ⁠ to stand in solidarity”

Im gonna go out on a limb &amp;…",
228,200671398,926,0,,2691,hrodmor,1216,28,RT @VOANoticias: El presidente #Trump hizo énfasis en su política exterior en su discurso al Congreso sobre el Estado de la Unión. Entre lo…,MIAMI...
